ReefID,LABEL_ID,GBRMPAFeatureName,LAT,LON,GBRMP,Within250kmOfPort,Shallow,ShallowestDepth
3162,21-247,U/N Reef,-21.3318,152.163,1,0,1,-0.920000017
3163,21-339,Dinner Reef,-21.6283,149.8103,1,1,1,-0.089000002
3164,21-340,Temple Shoal,-21.6026,149.5049,1,1,1,1.220000029
3165,21-341,Edwards Shoal,-21.652,149.6638,1,1,1,-4.116000175
3166,21-342,Blackbird Shoal,-21.6561,149.8259,1,1,1,1.042999983
3167,21-345,Ridge Reef,-21.6749,149.6382,1,1,1,0.191
3168,21-346,Paxton Shoal,-21.698,149.6734,1,1,1,-3.53399992
3169,21-347,Torch Shoal,-21.688,149.541,1,1,1,-5.081999779
3170,21-072,U/N Reef,-21.1636,150.6604,1,1,1,-1.174000025
3171,21-073,U/N Reef,-21.1393,150.8556,1,1,1,-4.493000031
3172,21-074,U/N Reef,-21.1565,150.845,1,1,1,-1.582000017
3173,21-075,U/N Reef,-21.1645,150.9339,1,1,1,-2.171000004
3174,21-152,U/N Reef,-21.1204,151.7707,1,0,1,-0.89200002
3175,21-153,U/N Reef,-21.1234,151.5806,1,1,1,-1.353999972
3176,21-154,U/N Reef,-21.1509,151.5566,1,1,1,-1.042999983
3177,21-155,U/N Reef,-21.1597,151.6905,1,0,1,-1.279999971
3178,21-156,U/N Reef,-21.1479,151.7121,1,0,1,-1.200999975
3179,21-157,U/N Reef,-21.1491,151.7566,1,0,1,-0.86500001
3180,21-158,U/N Reef,-21.1507,151.7766,1,0,1,-0.750999987
3181,21-248,U/N Reef,-21.3419,152.2222,1,0,1,-0.888000011
3182,21-249,U/N Reef,-21.3423,152.3237,1,0,1,-1.003000021
3183,21-250a,U/N Reef,-21.3284,152.4017,1,0,1,-0.992999971
3184,21-250b,U/N Reef,-21.3253,152.3993,1,0,1,-1.233999968
3185,21-251,U/N Reef,-21.3295,152.3659,1,0,0,-11.95400047
3186,21-252,U/N Reef,-21.3497,152.2496,1,0,1,-0.740999997
3187,21-348,Connor Islet Reef,-21.7192,149.6694,1,1,1,1.51699996
3188,21-349a,Smythe Shoals,-21.7123,149.8806,1,1,NA,NA
3189,21-349b,Emily Patches,-21.7527,149.8336,1,1,NA,NA
3190,21-350,Shag Reef,-21.7429,149.5913,1,1,1,-3.905999899
3191,21-351,Stony Shoal,-21.7543,149.5642,1,1,1,-4.519000053
3192,21-352,Williams Shoal,-21.7374,149.6339,1,1,NA,NA
3193,21-076,U/N Reef,-21.1862,150.8733,1,1,1,-1.656000018
3194,21-077,U/N Reef,-21.1924,150.9422,1,1,1,-1.886000037
3195,21-078,U/N Reef,-21.201,150.8224,1,1,1,-2.006999969
3196,21-079,U/N Reef,-21.2142,150.7928,1,1,1,-1.103000045
3197,21-080,U/N Reef,-21.2262,150.7689,1,1,1,-2.348999977
3198,21-159,U/N Reef,-21.162,151.7992,1,0,1,-0.754999995
3199,21-160,U/N Reef,-21.1819,151.5535,1,1,1,-0.963999987
3200,21-161,U/N Reef,-21.1811,151.8227,1,0,1,-0.947000027
3201,21-162,U/N Reef,-21.2046,151.5421,1,1,1,-0.874000013
3202,21-163,U/N Reef,-21.2084,151.5744,1,1,1,-1.508999944
3203,21-164,U/N Reef,-21.2175,151.5288,1,1,1,-1.432999969
3204,21-165,U/N Reef,-21.1995,151.8232,1,0,1,-1.085000038
3205,21-253,U/N Reef,-21.3578,152.2899,1,0,1,-0.233999997
3206,21-254,U/N Reef,-21.3508,152.3474,1,0,1,-0.555999994
3207,21-255,U/N Reef,-21.3557,152.4249,1,0,1,-0.925000012
3208,21-256,U/N Reef,-21.3542,152.4807,1,0,1,-1.029999971
3209,21-257,U/N Reef,-21.3604,152.1423,1,0,1,-1.753999949
3210,21-355,Lower Reef,-21.7983,149.7027,1,1,NA,NA
3211,21-356,Innes Reef,-21.8157,149.7882,1,1,1,-0.134000003
3212,21-358a,Sandy Shoal (North),-21.8288,149.5597,1,1,NA,NA
3213,21-358b,Sandy Shoal (South),-21.8474,149.544,1,1,1,-4.947999954
3214,21-359,George Reef,-21.8305,149.8239,1,1,1,-0.129999995
3215,21-360,Poynter Reef,-21.8373,149.792,1,1,1,0.75
3216,21-081,U/N Reef,-21.2244,150.8829,1,1,1,-1.998999953
3217,21-082,U/N Reef,-21.2457,150.8966,1,1,1,-1.677999973
3218,21-083,U/N Reef,-21.2576,150.9125,1,1,1,-3.010999918
3219,21-084,U/N Reef,-21.2777,150.9306,1,1,1,-1.735999942
3220,21-085,U/N Reef,-21.3082,150.9364,1,1,1,-7.436999798
3221,21-086,Paul Reef,-21.3317,150.785,1,1,1,-0.51700002
3222,21-166,Twin Cays Reef (North),-21.2151,151.984,1,0,1,-0.004
3223,21-167,U/N Reef,-21.2327,151.5423,1,1,1,-1.044999957
3224,21-168,Twin Cays Reef (South),-21.2268,151.9822,1,0,1,-0.273999989
3225,21-169,U/N Reef,-21.2391,151.6903,1,0,1,-1.281000018
3226,21-170,U/N Reef,-21.2441,151.6683,1,0,1,-1.327000022
3227,21-171,U/N Reef,-21.2529,151.5554,1,1,1,-1.008999944
3228,21-258,Mystery Reef,-21.3774,152.0171,1,0,1,-1.008000016
3229,21-259,U/N Reef,-21.3924,152.2112,1,0,1,-0.859000027
3230,21-260,U/N Reef,-21.3972,152.25,1,0,1,-0.046999998
3231,21-361,North Patch,-21.8423,149.6372,1,1,NA,NA
3232,21-362,Alexandra Reefs,-21.8542,149.6211,1,1,NA,NA
3233,21-363,South Patch,-21.8639,149.6132,1,1,NA,NA
3234,21-364,Lake Shoals,-21.8996,149.8766,1,1,NA,NA
3235,21-365a,Drumfish Shoal (East),-21.9107,149.6426,1,1,NA,NA
3236,21-365b,Drumfish Shoal (West),-21.9146,149.6307,1,1,NA,NA
3237,21-366,Fanning Shoal,-21.9283,149.5106,1,1,1,-3.816999912
3238,21-087,U/N Reef,-21.3844,150.9748,1,1,1,-0.874000013
3239,21-088,U/N Reef,-21.0244,151.3253,1,1,1,-1.266000032
3240,21-089,U/N Reef,-21.0128,151.415,1,1,1,-0.609000027
3241,21-090,U/N Reef,-21.0102,151.4452,1,1,1,-2.236000061
3242,21-091,U/N Reef,-21.0423,151.5545,1,1,1,-1.14199996
3243,21-092,U/N Reef,-21.0126,151.1629,1,1,1,-1.29400003
3244,21-172,Riptide Reef,-21.2413,151.8458,1,0,1,-0.177000001
3245,21-173,Mullers Reef,-21.2991,151.5537,1,1,1,-1.108999968
3246,21-174,U/N Reef,-21.2924,151.6795,1,0,0,-12.67700005
3247,21-175,U/N Reef,-21.3216,151.6377,1,1,1,-1.172000051
3248,21-261,U/N Reef,-21.4142,152.3626,1,0,1,-1.082999945
3249,21-262a,U/N Reef,-21.4127,152.4444,1,0,1,-0.889999986
3250,21-262b,U/N Reef,-21.4204,152.4323,1,0,1,-3.476999998
3251,21-263,U/N Reef,-21.4123,152.4906,1,0,1,-0.75999999
3252,21-264,U/N Reef,-21.4241,152.3993,1,0,1,-0.915000021
3253,21-367,Red Clay Reef,-21.9318,149.6486,1,1,1,1.38499999
3254,21-368,Boomerang Shoals,-21.9185,149.9609,1,1,NA,NA
3255,21-369,Middle Shoal,-21.9431,149.7303,1,1,NA,NA
3256,21-370,Beware Reef,-21.9502,149.6606,1,1,1,-1.128000021
3257,21-372,Bald Reef,-21.9565,149.5784,1,1,1,0.02
3258,21-373,Reef Islet Reef,-21.9583,149.5994,1,1,1,0.866999984
3259,21-093,U/N Reef,-21.0297,151.1032,1,1,1,-1.848999977
3260,21-094,U/N Reef,-21.0348,151.1515,1,1,1,-1.820000052
3261,21-095,U/N Reef,-21.0421,151.2801,1,1,1,-7.65899992
3262,21-096,U/N Reef,-21.037,151.4086,1,1,1,-0.375
3263,21-097,U/N Reef,-21.0394,151.4809,1,1,1,-1.327000022
3264,21-098,U/N Reef,-21.0419,151.421,1,1,1,-0.92900002
3265,21-099,U/N Reef,-21.0496,151.3794,1,1,1,-1.463000059
3266,21-100,U/N Reef,-21.0707,151.0711,1,1,1,-1.626000047
3267,21-176,U/N Reef,-21.3339,151.6,1,1,1,-0.815999985
3268,21-177,U/N Reef,-21.333,151.7031,1,0,1,-1.139000058
3269,21-178,U/N Reef,-21.3374,151.6233,1,1,1,-0.759000003
3270,21-179,U/N Reef,-21.3474,151.7242,1,0,1,-1.184000015
3271,21-180,U/N Reef,-21.3462,151.8265,1,0,1,-0.819999993
3272,21-181,U/N Reef,-21.3712,151.8579,1,0,1,-1.052000046
3273,21-265,U/N Reef,-21.4302,152.3342,1,0,1,-0.999000013
3274,21-266,U/N Reef,-21.4367,152.1277,1,0,1,-0.991999984
3275,21-267,U/N Reef,-21.4523,152.4039,1,0,1,-0.094999999
3276,21-268,U/N Reef,-21.4438,152.4563,1,0,1,-0.883000016
3277,21-269,U/N Reef,-21.4658,152.4396,1,0,1,-0.816999972
3278,21-374,West Reef,-21.9591,149.6795,1,1,NA,NA
3279,21-375,Holt Shoal,-21.9697,149.8195,1,1,NA,NA
3280,21-377,Channel Island Reef,-21.9702,149.8933,1,1,NA,NA
3281,21-378,Aquila Reef,-21.9819,149.5741,1,1,1,1.407999992
3282,21-379,Avoid Reef,-21.9774,149.6641,1,1,1,1.406999946
3283,21-101,U/N Reef,-21.0155,151.5284,1,1,1,-0.708999991
3284,21-829a,U/N Reef,-21.6487,150.9376,1,1,NA,NA
3285,21-829b,U/N Reef,-21.6637,150.9454,1,1,NA,NA
3286,21-829c,U/N Reef,-21.6732,150.9123,1,1,NA,NA
3287,21-102,U/N Reef,-21.0715,151.4337,1,1,1,-9.62899971
3288,21-103,U/N Reef,-21.0795,151.3691,1,1,1,-1.414999962
3289,21-182,U/N Reef,-21.3771,151.6735,1,0,1,-1.047999978
3290,21-183,U/N Reef,-21.3738,151.7111,1,0,1,-1.42900002
3291,21-184,U/N Reef,-21.381,151.6952,1,0,1,-1.54400003
3292,21-185,U/N Reef,-21.399,151.9018,1,0,1,-1.088999987
3293,21-186,U/N Reef,-21.4106,151.793,1,0,1,-0.913999975
3294,21-187,U/N Reef,-21.4194,151.6475,1,1,1,-1.258000016
3295,21-270,U/N Reef,-21.4724,152.3844,1,0,1,-0.500999987
3296,21-271,U/N Reef,-21.4927,152.1325,1,0,1,-1.08099997
3297,21-272,U/N Reef,-21.4995,152.207,1,0,1,-0.460999995
3298,21-273,U/N Reef,-21.0228,152.5767,1,0,1,-0.601000011
3299,21-274,Perkins Reef,-21.0396,152.6241,1,0,1,-0.338999987
3300,21-275,U/N Reef,-21.0602,152.5623,1,0,1,-0.402999997
3301,21-380,Park Shoal,-21.9848,149.8796,1,1,NA,NA
3302,21-381,Falcon Island Reef,-21.9804,149.8785,1,1,NA,NA
3303,21-382,Turn Island Reef,-21.9896,149.8118,1,1,NA,NA
3304,21-383,Race Rocks Reef,-21.9896,149.848,1,1,NA,NA
3305,21-104,U/N Reef,-21.0961,151.2379,1,1,1,-1.754999995
3306,21-105,U/N Reef,-21.1052,151.4696,1,1,1,-1.447999954
3307,21-106,U/N Reef,-21.1214,151.2264,1,1,1,-2.089999914
3308,21-107,U/N Reef,-21.1216,151.2115,1,1,1,-1.906999946
3309,21-108,U/N Reef,-21.1223,151.1381,1,1,1,-1.83099997
3310,21-109,U/N Reef,-21.1234,151.0735,1,1,1,-1.883000016
3311,21-110,U/N Reef,-21.1377,151.1778,1,1,1,-1.858999968
3312,21-111,U/N Reef,-21.1395,151.353,1,1,1,-1.248000026
3313,21-112,U/N Reef,-21.1563,151.3039,1,1,1,-2.148999929
3314,21-188,U/N Reef,-21.4443,151.5862,1,1,1,-1.199000001
3315,21-189,U/N Reef,-21.4519,151.6747,1,0,1,-1.300999999
3316,21-190,U/N Reef,-21.4443,151.9141,1,0,1,-1.18900001
3317,21-191,U/N Reef,-21.4604,151.8529,1,0,1,-1.149000049
3318,21-192,U/N Reef,-21.0094,152.4687,1,0,1,-0.790000021
3319,21-276,U/N Reef,-21.0586,152.5496,1,0,1,-0.922999978
3320,21-277,U/N Reef,-21.0728,152.5343,1,0,1,-0.865999997
3321,21-278,U/N Reef,-21.1045,152.5445,1,0,1,-0.737999976
3322,21-279,U/N Reef,-21.1145,152.5149,1,0,1,-0.827000022
3323,21-280,Elusive Reef,-21.1088,152.7756,1,0,1,-0.066
3324,21-281,U/N Reef,-21.1181,152.6295,1,0,1,-0.01
3325,21-386,Pine Peak Reef,-21.519,150.2585,1,1,1,-0.068999998
3326,21-387,Sphinx Reef,-21.5252,150.1515,1,1,1,-0.012
3327,21-389,Middle Island Reef,-21.6185,150.2473,1,1,1,-0.068000004
3328,21-113a,U/N Reef,-21.1642,151.3552,1,1,1,-1.828999996
3329,21-113b,U/N Reef,-21.1592,151.3719,1,1,1,-2.151000023
3330,21-113c,U/N Reef,-21.1616,151.3635,1,1,1,-2.092999935
3331,21-113d,U/N Reef,-21.1723,151.3601,1,1,1,-1.768000007
3332,21-113e,U/N Reef,-21.1712,151.371,1,1,1,-1.667999983
3333,21-114a,U/N Reef,-21.1638,151.4295,1,1,1,-2.005000114
3334,21-114b,U/N Reef,-21.1712,151.4299,1,1,1,-1.542999983
3335,21-114c,U/N Reef,-21.1682,151.4348,1,1,1,-1.731999993
3336,21-115,U/N Reef,-21.1775,151.0368,1,1,1,-1.860000014
3337,21-116,U/N Reef,-21.2146,151.0128,1,1,1,-1.840999961
3338,21-193,U/N Reef,-21.0073,152.4894,1,0,1,-0.700999975
3339,21-194,U/N Reef,-21.0186,152.2004,1,0,1,-0.569000006
3340,21-195,U/N Reef,-21.0206,152.2345,1,0,1,-0.407000005
3341,21-196,U/N Reef,-21.0334,152.076,1,0,1,-0.787
3342,21-197,U/N Reef,-21.0419,152.0953,1,0,1,-0.656000018
3343,21-198,U/N Reef,-21.0515,152.2025,1,0,1,-0.878000021
3344,21-199,U/N Reef,-21.0667,152.1894,1,0,1,-0.829999983
3345,21-200,U/N Reef,-21.0627,152.2314,1,0,1,-0.680000007
3346,21-282,U/N Reef,-21.1018,152.6571,1,0,1,-5.754000187
3347,21-283,U/N Reef,-21.1391,152.5004,1,0,1,-0.584999979
3348,21-284,Ron Taylor Reef,-21.1374,152.5279,1,0,1,-0.771000028
3349,21-285,U/N Reef,-21.139,152.5445,1,0,1,-0.82099998
3350,21-286,U/N Reef,-21.1756,152.512,1,0,1,-0.879000008
3351,21-287,U/N Reef,-21.1724,152.585,1,0,1,-1.016000032
3352,21-288,U/N Reef,-21.1629,152.6057,1,0,1,-0.884000003
3353,21-391,Pine Islets Reef,-21.6527,150.22,1,1,1,-0.066
3354,21-391d,Pine Islets (No 4),-21.6577,150.2243,1,1,1,-4.623000145
3355,21-392,Walter Reef,-21.6507,150.3405,1,1,1,-0.07
3356,21-394,North East Reef,-21.6645,150.3301,1,1,1,-0.014
3357,21-117,U/N Reef,-21.1937,151.2127,1,1,1,-1.610999942
3358,21-118,U/N Reef,-21.2016,151.2748,1,1,1,-1.674999952
3359,21-119,U/N Reef,-21.2164,151.1948,1,1,1,-1.781000018
3360,21-120,U/N Reef,-21.2125,151.4172,1,1,1,-1.582999945
3361,21-121,U/N Reef,-21.2404,151.3989,1,1,1,-1.800999999
3362,21-122,U/N Reef,-21.2481,151.2982,1,1,1,-1.672000051
3363,21-123,U/N Reef,-21.2559,151.182,1,1,1,-1.835999966
3364,21-201,U/N Reef,-21.0642,152.4644,1,0,1,-0.709999979
3365,21-202,U/N Reef,-21.0751,152.2014,1,0,1,-0.843999982
3366,21-203,U/N Reef,-21.0863,152.2377,1,0,1,-0.551999986
3367,21-204,U/N Reef,-21.0861,152.2812,1,0,1,-0.783999979
3368,21-205,U/N Reef,-21.0863,152.5011,1,0,1,-0.713
3369,21-206,U/N Reef,-21.1012,152.4883,1,0,1,-0.123000003
3370,21-207,U/N Reef,-21.0894,152.1433,1,0,1,-0.349999994
3371,21-289a,U/N Reef,-21.186,152.5951,1,0,1,-0.046999998
3372,21-289b,U/N Reef,-21.1842,152.5473,1,0,1,-0.995000005
3373,21-290,U/N Reef,-21.2007,152.5226,1,0,1,-0.722000003
3374,21-291,U/N Reef,-21.2047,152.5464,1,0,1,-3.657000065
3375,21-292,U/N Reef,-21.2277,152.5427,1,0,1,-1.052999973
3376,21-293,U/N Reef,-21.2225,152.5616,1,0,1,-0.768999994
3377,99-464,NA,-10.5431,143.5166,0,1,NA,NA
3378,99-465,NA,-10.5432,143.9121,0,1,NA,NA
3379,99-466,NA,-10.5439,143.7011,0,1,NA,NA
3380,99-467,NA,-10.5446,143.7392,0,1,NA,NA
3381,99-469,NA,-10.5493,142.3474,0,1,NA,NA
3382,99-470,NA,-10.5524,142.3766,0,1,NA,NA
3383,99-472,NA,-10.5539,143.4877,0,1,NA,NA
3384,99-473,NA,-10.5567,142.3288,0,1,NA,NA
3385,99-474,NA,-10.5555,143.9211,0,1,NA,NA
3386,99-475,NA,-10.5602,143.2515,0,1,NA,NA
3387,99-477,NA,-10.5638,143.4629,0,1,NA,NA
3388,99-478,NA,-10.5658,143.414,0,1,NA,NA
3389,99-480,NA,-10.5726,143.9151,0,1,NA,NA
3390,99-482,NA,-10.5883,143.9254,0,1,NA,NA
3391,99-484,NA,-10.5954,143.4885,0,1,NA,NA
3392,99-486,NA,-10.5963,142.6195,0,1,NA,NA
3393,99-488,NA,-10.5962,143.909,0,1,NA,NA
3394,99-491,NA,-10.5984,143.0898,0,1,NA,NA
3395,99-492,NA,-10.5991,143.9323,0,1,NA,NA
3396,99-495,NA,-10.6034,142.2942,0,1,NA,NA
3397,99-496,NA,-10.6066,143.6825,0,1,NA,NA
3398,99-497,NA,-10.61,142.6124,0,1,NA,NA
3399,99-498,NA,-10.6113,143.2972,0,1,NA,NA
3400,99-300,NA,-10.6123,142.5192,0,1,NA,NA
3401,99-302,NA,-10.5995,142.9127,0,1,NA,NA
3402,99-303a,NA,-10.6229,142.6458,0,1,NA,NA
3403,99-303b,NA,-10.6502,142.6534,0,1,NA,NA
3404,99-303c,NA,-10.6381,142.6446,0,1,NA,NA
3405,99-499,NA,-10.6116,143.9102,0,1,NA,NA
3406,99-500,NA,-10.6125,142.6264,0,1,NA,NA
3407,99-501,NA,-10.6135,143.9238,0,1,NA,NA
3408,99-503,NA,-10.6175,143.9446,0,1,NA,NA
3409,99-504,NA,-10.6201,143.7629,0,1,NA,NA
3410,99-505,NA,-10.6212,143.9128,0,1,NA,NA
3411,99-506,NA,-10.6213,142.3726,0,1,NA,NA
3412,99-507,NA,-10.623,143.9012,0,1,NA,NA
3413,99-508,NA,-10.6235,143.4383,0,1,NA,NA
3414,99-509,NA,-10.6241,143.4717,0,1,NA,NA
3415,99-510,NA,-10.6242,143.9083,0,1,NA,NA
3416,99-511,NA,-10.6364,143.9326,0,1,NA,NA
3417,99-304,NA,-10.6434,142.6821,0,1,NA,NA
3418,99-305,NA,-10.6522,142.8498,0,1,NA,NA
3419,99-306,NA,-10.6594,142.7543,0,1,NA,NA
3420,99-311,NA,-10.6678,142.6699,0,1,NA,NA
3421,99-312,NA,-10.6678,142.684,0,1,NA,NA
3422,99-345,NA,-10.6232,143.3748,0,1,NA,NA
3423,99-346,NA,-10.6366,143.2228,0,1,NA,NA
3424,99-512,NA,-10.6371,143.9412,0,1,NA,NA
3425,99-513,NA,-10.6394,143.9283,0,1,NA,NA
3426,99-514,NA,-10.6531,143.9503,0,1,NA,NA
3427,99-515,NA,-10.6903,142.2813,0,1,NA,NA
3428,99-517,NA,-10.7032,142.3814,0,1,NA,NA
3429,99-518,NA,-10.7087,142.3519,0,1,NA,NA
3430,99-347,NA,-10.6473,143.0378,0,1,NA,NA
3431,99-379,NA,-10.6211,143.5646,0,1,NA,NA
3432,99-380,NA,-10.6338,143.6513,0,1,NA,NA
3433,99-383,NA,-10.6728,143.948,0,1,NA,NA
3434,99-388,NA,-10.6716,143.8884,0,1,NA,NA
3435,99-519,NA,-10.7097,142.4387,0,1,NA,NA
3436,99-520,NA,-10.7133,142.3695,0,1,NA,NA
3437,99-521a,NA,-10.7405,142.3908,0,1,NA,NA
3438,99-521b,NA,-10.7136,142.4148,0,1,NA,NA
3439,99-522,NA,-10.7223,142.2949,0,1,NA,NA
3440,99-395,NA,-10.3526,143.94,0,1,NA,NA
3441,99-396,NA,-10.357,142.9019,0,1,NA,NA
3442,99-398,NA,-10.363,143.9333,0,1,NA,NA
3443,99-399,NA,-10.3683,142.3627,0,1,NA,NA
3444,99-523,NA,-10.729,142.4132,0,1,NA,NA
3445,99-524,NA,-10.7362,142.4203,0,1,NA,NA
3446,99-525,NA,-10.7375,142.2569,0,1,NA,NA
3447,99-526,NA,-10.7441,142.409,0,1,NA,NA
3448,99-527,NA,-10.7421,142.2511,0,1,NA,NA
3449,99-529,NA,-10.76,142.3952,0,1,NA,NA
3450,99-401,NA,-10.3718,143.584,0,1,NA,NA
3451,99-402,NA,-10.374,143.9322,0,1,NA,NA
3452,99-403,NA,-10.3768,143.5581,0,1,NA,NA
3453,99-404,NA,-10.378,143.541,0,1,NA,NA
3454,99-405,NA,-10.3863,143.9269,0,1,NA,NA
3455,99-406,NA,-10.3875,143.32,0,1,NA,NA
3456,99-407,NA,-10.3916,144.4248,0,1,NA,NA
3457,99-530a,NA,-10.7592,142.3722,0,1,NA,NA
3458,99-530b,NA,-10.7644,142.3745,0,1,NA,NA
3459,99-532,NA,-10.7682,142.3863,0,1,NA,NA
3460,99-533,NA,-10.7723,142.3977,0,1,NA,NA
3461,99-535,NA,-10.839,142.3177,0,1,NA,NA
3462,99-536,NA,-10.8425,142.3584,0,1,NA,NA
3463,99-537,NA,-10.8447,142.3482,0,1,NA,NA
3464,99-408,NA,-10.3959,143.9397,0,1,NA,NA
3465,99-411,NA,-10.4043,143.6803,0,1,NA,NA
3466,99-413,NA,-10.4064,143.4901,0,1,NA,NA
3467,99-414,NA,-10.4088,143.5504,0,1,NA,NA
3468,99-415,NA,-10.413,143.2476,0,1,NA,NA
3469,99-416,NA,-10.4215,142.1942,0,1,NA,NA
3470,99-417,NA,-10.4265,143.933,0,1,NA,NA
3471,99-418,NA,-10.4279,143.7419,0,1,NA,NA
3472,99-419,NA,-10.4352,143.9098,0,1,NA,NA
3473,99-420,NA,-10.4399,143.5912,0,1,NA,NA
3474,99-540,NA,-10.8869,142.3403,0,1,NA,NA
3475,99-809,NA,-10.6816,143.9584,0,1,NA,NA
3476,99-421,NA,-10.4401,143.9127,0,1,NA,NA
3477,99-422,NA,-10.4415,143.3813,0,1,NA,NA
3478,99-423,NA,-10.4473,143.9202,0,1,NA,NA
3479,99-424,NA,-10.4508,143.4753,0,1,NA,NA
3480,99-425,NA,-10.451,142.3469,0,1,NA,NA
3481,99-426,NA,-10.4515,143.4364,0,1,NA,NA
3482,99-427,NA,-10.4519,142.2048,0,1,NA,NA
3483,99-428,NA,-10.4527,143.6483,0,1,NA,NA
3484,99-429,NA,-10.4594,143.9217,0,1,NA,NA
3485,99-430,NA,-10.4616,142.4434,0,1,NA,NA
3486,16-118,U/N Reef,-16.317,145.648,1,1,NA,NA
3487,20-006,Passage Islet Reef,-20.065,148.4413,1,1,1,0.005
3488,11-222a,Middle Banks,-11.7643,143.5056,1,1,1,-0.002
3489,99-432,NA,-10.4696,143.9091,0,1,NA,NA
3490,99-434,NA,-10.4736,143.1385,0,1,NA,NA
3491,99-435,NA,-10.4747,143.5556,0,1,NA,NA
3492,99-436,NA,-10.4761,143.2913,0,1,NA,NA
3493,99-437,NA,-10.478,143.9074,0,1,NA,NA
3494,99-438,NA,-10.478,142.2596,0,1,NA,NA
3495,99-439,NA,-10.485,142.3535,0,1,NA,NA
3496,99-440,NA,-10.485,143.6718,0,1,NA,NA
3497,99-441,NA,-10.4851,142.2057,0,1,NA,NA
3498,99-442,NA,-10.4914,143.9171,0,1,NA,NA
3499,99-443,NA,-10.4941,142.2497,0,1,NA,NA
3500,99-444,NA,-10.4951,143.4793,0,1,NA,NA
3501,99-445,NA,-10.4974,142.4464,0,1,NA,NA
3502,99-446,NA,-10.4964,143.726,0,1,NA,NA
3503,99-447,NA,-10.5009,143.4166,0,1,NA,NA
3504,99-448,NA,-10.5034,143.8903,0,1,NA,NA
3505,99-450,NA,-10.5124,142.2952,0,1,NA,NA
3506,99-453,NA,-10.5276,142.4454,0,1,NA,NA
3507,99-455a,NA,-10.5168,142.6176,0,1,NA,NA
3508,99-455b,NA,-10.5334,142.6082,0,1,NA,NA
3509,99-455c,NA,-10.5338,142.5919,0,1,NA,NA
3510,99-456,NA,-10.5183,143.9165,0,1,NA,NA
3511,99-457,NA,-10.526,143.1054,0,1,NA,NA
3512,99-458a,NA,-10.5369,142.3052,0,1,NA,NA
3513,99-458b,NA,-10.5202,142.2965,0,1,NA,NA
3514,99-459,NA,-10.5281,142.2723,0,1,NA,NA
3515,99-460,NA,-10.5376,143.8925,0,1,NA,NA
3516,99-461,NA,-10.5397,143.3545,0,1,NA,NA
3517,23-050,Wilson Island Reef,-23.2905,151.8903,1,1,1,0.033
3518,23-051,Wreck Island Reef,-23.3304,151.9654,1,1,1,0.365999997
3519,24-003,U/N Reef,-24.0055,151.7355,1,1,1,-0.048
3520,24-006,Red Rocks Reef,-24.2617,151.9508,1,1,1,0.499000013
3521,22-082,Delcomyn Reef,-22.4483,150.7635,1,1,1,-0.016000001
3522,22-083,Entrance Island Reef,-22.4793,150.7738,1,1,1,0.081
3523,22-084,U/N Reef,-21.9997,152.465,1,1,1,-0.933000028
3524,22-085,U/N Reef,-22.0167,152.3462,1,1,1,-1.162999988
3525,22-086,Wilson Reef,-22.0174,152.4484,1,1,1,-0.92900002
3526,22-167,Earl Banks,-22.3266,150.4049,1,1,1,-0.882000029
3527,23-052a,Heron Reef,-23.4461,151.971,1,1,1,0.331999987
3528,23-052b,U/N Reef,-23.4762,151.9936,1,1,NA,NA
3529,23-053,Wistari Reef,-23.4699,151.8767,1,1,1,0.513000011
3530,24-008,Lady Elliot Island Reef,-24.1137,152.715,1,1,1,0.697000027
3531,24-009a,Herald Patches (No 1),-24.2096,152.6673,1,1,NA,NA
3532,24-009b,Herald Patches (No 2),-24.2057,152.742,1,1,0,-13.90600014
3533,24-009c,Herald Patches (No 3),-24.2154,152.7513,1,1,0,-15.9829998
3534,24-010,U/N Reef,-24.3882,153.1037,1,1,0,-12.60900021
3535,24-011,NA,-24.6428,153.1491,0,1,NA,NA
3536,24-012,Long Shoal,-24.5252,153.1251,1,1,1,-9.722000122
3537,22-087,U/N Reef,-22.0204,152.2783,1,1,1,-1.123000026
3538,22-088a,U/N Reef,-22.0258,152.1577,1,1,1,-0.992999971
3539,22-088b,U/N Reef,-22.0152,152.1398,1,1,NA,NA
3540,22-089,U/N Reef,-22.0332,152.0734,1,1,NA,NA
3541,22-816,U/N Reef,-22.1731,152.474,1,1,0,-18.93799973
3542,22-817,U/N Reef,-22.2387,152.4973,1,1,0,-15.07900047
3543,23-054,Sykes Reef,-23.4332,152.0337,1,1,1,-0.308999985
3544,23-055a,One Tree Island Reef,-23.4957,152.0612,1,1,1,1.175122023
3545,23-055b,U/N Reef,-23.4759,152.0472,1,1,NA,NA
3546,23-055c,U/N Reef,-23.4732,152.0793,1,1,NA,NA
3547,23-056,Rundle Reef,-23.5343,151.2753,1,1,1,0.523000002
3548,22-090,Chesterman Reef,-22.0401,152.4287,1,1,1,-1.031999946
3549,22-091,U/N Reef,-22.0578,152.3309,1,1,1,-1.059999943
3550,22-092,U/N Reef,-22.0773,152.4774,1,1,1,-1.047000051
3551,22-093,Abrahams Reef,-22.1008,152.4875,1,1,1,-0.828999996
3552,22-094,Herald No 1,-22.0948,152.2555,1,1,1,-0.971000016
3553,22-818,U/N Reef,-22.1995,152.5359,1,1,NA,NA
3554,22-819,U/N Reef,-22.2144,152.5414,1,1,NA,NA
